file_id,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127
10436,0.010498,0.006429,0.003092,0.004557,0.017578,0.006022,0.007731,0.018148,0.003988,0.013753,0.012044,0.015951,0.000732,0.006755,0.004395,0.007487,0.008219,0.011882,0.007731,0.008545,0.004069,0.009847,0.003825,0.001221,0.000163,0.008952,0.007975,0.017253,0.002116,0.019450,0.021891,0.008789,0.004150,0.003337,0.003337,0.011637,0.008057,0.003011,0.003174,0.011800,0.002116,0.004150,0.009766,0.021403,0.007080,0.001953,0.006917,0.006673,0.005778,0.004150,0.014486,0.004720,0.013102,0.013021,0.001302,0.003255,0.010742,0.010417,0.015625,0.009115,0.027832,0.007812,0.004069,0.003337,0.016357,0.003092,0.017008,0.021484,0.004232,0.005208,0.013265,0.003825,0.003418,0.000570,0.013753,0.000244,0.010905,0.004720,0.010254,0.003418,0.008219,0.004964,0.000163,0.008952,0.008789,0.010335,0.010498,0.005208,0.002604,0.009440,0.008789,0.002360,0.004313,0.010661,0.001628,0.001221,0.004883,0.002604,0.006755,0.011882,0.015462,0.013997,0.000081,0.007568,0.000326,0.003499,0.002197,0.008626,0.010091,0.002116,0.008138,0.007568,0.002767,0.010498,0.014160,0.008626,0.000488,0.012777,0.004964,0.017578,0.004150,0.015706,0.000651,0.007650,0.004883,0.012695,0.000000,0.008301
10437,0.010498,0.006185,0.003174,0.004150,0.017008,0.006104,0.007568,0.019043,0.004639,0.013184,0.012451,0.015625,0.000488,0.007406,0.004476,0.006999,0.008138,0.012288,0.007731,0.007812,0.004639,0.009847,0.003499,0.001221,0.000244,0.008870,0.008708,0.017253,0.002116,0.018880,0.021810,0.008626,0.004232,0.003662,0.003255,0.011637,0.007324,0.003092,0.003092,0.012858,0.002279,0.004639,0.009684,0.019938,0.007161,0.002035,0.007324,0.006592,0.006917,0.004150,0.014567,0.004883,0.013428,0.011800,0.000977,0.003418,0.010742,0.009684,0.017008,0.008545,0.029541,0.008870,0.003581,0.003825,0.015625,0.002441,0.017008,0.021566,0.003825,0.004720,0.012451,0.003499,0.003174,0.001139,0.013916,0.000326,0.011475,0.004720,0.009766,0.003255,0.008219,0.005371,0.000326,0.008870,0.007731,0.010498,0.010661,0.005046,0.002197,0.009359,0.008708,0.004476,0.004232,0.010498,0.001709,0.001302,0.004720,0.002360,0.007080,0.011963,0.015951,0.014160,0.000081,0.007568,0.000326,0.003581,0.002116,0.008626,0.010173,0.002116,0.008057,0.008789,0.003092,0.011312,0.014567,0.007324,0.000488,0.011068,0.004883,0.016032,0.003906,0.015218,0.000732,0.007812,0.005371,0.012451,0.000000,0.008545
10438,0.010498,0.006104,0.003174,0.004476,0.017822,0.006755,0.008057,0.019531,0.004720,0.013021,0.011963,0.015299,0.000732,0.007975,0.004476,0.007243,0.007894,0.012370,0.008301,0.008219,0.004557,0.009847,0.003743,0.001546,0.000000,0.008952,0.007487,0.017253,0.002116,0.017253,0.022054,0.009196,0.004232,0.003581,0.003255,0.011637,0.007161,0.003255,0.003092,0.012695,0.003092,0.004313,0.009847,0.018555,0.006592,0.001628,0.007324,0.006348,0.004476,0.004150,0.014567,0.004964,0.014730,0.012939,0.001139,0.003255,0.010742,0.008870,0.016927,0.007487,0.030273,0.009766,0.003906,0.003662,0.015218,0.001302,0.017008,0.022217,0.003662,0.004639,0.013346,0.003418,0.003906,0.000407,0.013753,0.000244,0.010498,0.004639,0.010824,0.003174,0.008219,0.005452,0.000488,0.008301,0.008138,0.010417,0.010091,0.004801,0.002767,0.009521,0.008870,0.003662,0.004395,0.010417,0.002279,0.001709,0.004883,0.002523,0.007568,0.010986,0.017171,0.013509,0.000000,0.008301,0.000163,0.003337,0.001953,0.008301,0.009766,0.002035,0.007731,0.008626,0.003092,0.010905,0.014567,0.007894,0.000488,0.010742,0.004883,0.016276,0.004232,0.015951,0.001058,0.007812,0.005290,0.012533,0.000000,0.008545
10439,0.010335,0.006755,0.002930,0.004964,0.017415,0.006755,0.007812,0.017741,0.005615,0.013509,0.013346,0.014486,0.001058,0.009684,0.004476,0.008138,0.007975,0.012695,0.008952,0.009766,0.003906,0.009847,0.003418,0.001546,0.000000,0.009115,0.007406,0.017253,0.002116,0.015299,0.020833,0.009033,0.004150,0.004639,0.003255,0.011637,0.006999,0.003988,0.003255,0.012614,0.002848,0.004557,0.010010,0.018636,0.006429,0.001709,0.007324,0.006185,0.004395,0.004232,0.014404,0.005046,0.016032,0.013021,0.000977,0.003662,0.010742,0.006917,0.016846,0.006429,0.031413,0.009928,0.004069,0.003581,0.015218,0.001302,0.017008,0.023193,0.003255,0.004720,0.012370,0.004639,0.003825,0.000326,0.013835,0.000326,0.010417,0.004639,0.010091,0.003174,0.008219,0.005615,0.000326,0.008382,0.007324,0.010417,0.008789,0.004964,0.003174,0.009277,0.008382,0.002360,0.004395,0.010661,0.003011,0.001465,0.004720,0.003499,0.007731,0.010254,0.016276,0.014160,0.000244,0.007812,0.000407,0.003255,0.002279,0.008708,0.010254,0.002035,0.008057,0.007650,0.002930,0.011149,0.014079,0.008219,0.000651,0.008870,0.004720,0.016846,0.004313,0.016520,0.001383,0.007812,0.005290,0.011963,0.000000,0.008708
10440,0.010417,0.007161,0.003174,0.005534,0.017415,0.007731,0.007650,0.019694,0.005778,0.011882,0.013590,0.015706,0.001302,0.007894,0.004476,0.008301,0.008138,0.012533,0.008545,0.009928,0.003906,0.009847,0.003662,0.001383,0.000000,0.009033,0.006185,0.017253,0.002116,0.015299,0.022624,0.008057,0.004150,0.005046,0.003255,0.011230,0.006592,0.003988,0.003499,0.011963,0.003255,0.003743,0.009603,0.018717,0.006592,0.002360,0.007243,0.006755,0.003581,0.004150,0.014242,0.005127,0.016276,0.012451,0.000814,0.003581,0.010661,0.007812,0.015951,0.006348,0.027507,0.009115,0.003662,0.003337,0.014242,0.000977,0.017008,0.024333,0.003255,0.004801,0.014567,0.004476,0.003825,0.000326,0.013835,0.000244,0.009603,0.004639,0.009440,0.003337,0.008219,0.005697,0.000407,0.007812,0.008789,0.009928,0.008301,0.004883,0.003988,0.009440,0.008219,0.002197,0.004476,0.010335,0.002930,0.001058,0.004720,0.003988,0.006266,0.011312,0.016764,0.013184,0.000081,0.008301,0.000163,0.003255,0.002360,0.008789,0.010010,0.002035,0.007812,0.009928,0.003092,0.011149,0.014242,0.008870,0.000488,0.011475,0.004557,0.016683,0.003988,0.017497,0.001383,0.007650,0.005208,0.011882,0.000000,0.008464
10441,0.010335,0.007324,0.003174,0.005208,0.018717,0.008301,0.007487,0.019613,0.005941,0.011312,0.013509,0.015706,0.001628,0.008057,0.004476,0.008626,0.008138,0.012533,0.009359,0.010498,0.003988,0.009847,0.002848,0.001221,0.000000,0.009033,0.006022,0.017253,0.002116,0.015218,0.022298,0.008545,0.004313,0.005941,0.003337,0.011556,0.007324,0.004313,0.003255,0.012370,0.003743,0.003011,0.010498,0.017497,0.006836,0.002441,0.007161,0.006917,0.005127,0.004150,0.013590,0.004964,0.015381,0.011312,0.001058,0.003174,0.010579,0.007487,0.014486,0.006104,0.026367,0.008382,0.003906,0.003581,0.013835,0.000814,0.017008,0.025065,0.003906,0.004150,0.013916,0.004720,0.003825,0.000326,0.013672,0.000326,0.010173,0.004639,0.009847,0.003337,0.008219,0.005615,0.000326,0.007894,0.008545,0.009359,0.007894,0.004639,0.003174,0.009359,0.008708,0.004313,0.004476,0.010417,0.002767,0.001302,0.004964,0.003581,0.005697,0.009847,0.019531,0.012044,0.000081,0.008464,0.000000,0.003337,0.001790,0.008464,0.010986,0.002116,0.007812,0.010661,0.003011,0.011068,0.014974,0.007812,0.000488,0.010417,0.004476,0.016113,0.004150,0.017904,0.001383,0.007568,0.005290,0.012126,0.000081,0.008708
10442,0.010498,0.007487,0.003174,0.004964,0.017822,0.008464,0.008789,0.021077,0.005452,0.011475,0.014242,0.015951,0.002116,0.006592,0.004313,0.007406,0.007975,0.012370,0.009684,0.009928,0.003988,0.009847,0.003092,0.002279,0.000000,0.009033,0.005615,0.017253,0.002116,0.014242,0.023600,0.007243,0.004232,0.007324,0.003092,0.011475,0.007568,0.003825,0.003092,0.014486,0.004313,0.002686,0.010905,0.017497,0.006429,0.003337,0.006999,0.006592,0.004150,0.004150,0.014160,0.005290,0.015951,0.012288,0.000488,0.003255,0.010742,0.008301,0.016195,0.005778,0.026611,0.009033,0.003499,0.003581,0.014567,0.000732,0.017008,0.025228,0.003174,0.003825,0.012939,0.004150,0.003743,0.000244,0.013672,0.000244,0.009847,0.004639,0.009196,0.003255,0.008219,0.005615,0.000081,0.007812,0.008626,0.009684,0.007487,0.005046,0.002930,0.009359,0.008789,0.003662,0.004476,0.010091,0.002686,0.001221,0.004801,0.003581,0.004883,0.011230,0.019368,0.011393,0.000000,0.009359,0.000000,0.003581,0.001465,0.009440,0.009196,0.002116,0.007487,0.009928,0.002767,0.010905,0.014893,0.008301,0.000651,0.010254,0.005127,0.016683,0.004069,0.017253,0.000570,0.007568,0.004801,0.012044,0.000081,0.008545
10443,0.010335,0.007894,0.003092,0.005697,0.017985,0.008870,0.007894,0.021240,0.005859,0.011637,0.013346,0.015381,0.001383,0.005615,0.004395,0.007080,0.007975,0.012533,0.010254,0.010335,0.003499,0.009847,0.003174,0.002686,0.000000,0.009033,0.006755,0.017253,0.002116,0.015055,0.021729,0.008382,0.004313,0.007243,0.003174,0.011312,0.008301,0.003499,0.002686,0.015706,0.005208,0.002441,0.010742,0.018148,0.006266,0.002197,0.007161,0.006510,0.004720,0.004232,0.014567,0.005290,0.016113,0.012288,0.000651,0.003255,0.010498,0.006836,0.015788,0.005534,0.026042,0.009277,0.003662,0.003499,0.015788,0.000814,0.017008,0.025798,0.003825,0.003825,0.012207,0.003825,0.003255,0.000081,0.013672,0.000244,0.009521,0.004720,0.009115,0.003418,0.008219,0.005615,0.000081,0.009277,0.008057,0.009440,0.007650,0.004720,0.003255,0.009440,0.008870,0.002767,0.004395,0.009928,0.002686,0.000977,0.005371,0.003825,0.005371,0.009359,0.019368,0.012777,0.000000,0.009115,0.000000,0.003418,0.001953,0.009033,0.009603,0.002035,0.007894,0.008952,0.002848,0.010742,0.014323,0.008789,0.000651,0.010010,0.005290,0.016032,0.003988,0.017171,0.001058,0.007568,0.004964,0.011882,0.000081,0.008545
10444,0.010579,0.009440,0.003092,0.005941,0.016602,0.010010,0.008219,0.020915,0.005371,0.009521,0.012695,0.015299,0.001628,0.005371,0.004476,0.007161,0.007812,0.012288,0.010091,0.010417,0.003743,0.009847,0.004639,0.002604,0.000000,0.009033,0.007568,0.017253,0.002116,0.015544,0.023438,0.006999,0.004313,0.009115,0.003174,0.011637,0.008219,0.003418,0.003011,0.014893,0.004069,0.002930,0.012207,0.017090,0.006022,0.003011,0.007731,0.006592,0.003174,0.004232,0.014323,0.004801,0.017090,0.012126,0.000407,0.003337,0.010579,0.008464,0.017090,0.006673,0.021729,0.007731,0.003581,0.003499,0.014893,0.001139,0.016927,0.025065,0.003337,0.003825,0.014160,0.004395,0.003255,0.000081,0.013753,0.000244,0.010010,0.004639,0.007975,0.003418,0.008219,0.006022,0.000000,0.009684,0.007487,0.008789,0.006104,0.004720,0.002930,0.009440,0.008464,0.002604,0.004313,0.009847,0.002604,0.000895,0.005371,0.003499,0.004883,0.010824,0.019938,0.014079,0.000000,0.008464,0.000000,0.003418,0.001790,0.008545,0.009359,0.002116,0.008464,0.008464,0.003174,0.010254,0.014567,0.008870,0.000570,0.010824,0.005208,0.016439,0.003906,0.017334,0.001058,0.007650,0.005290,0.011800,0.000000,0.008626
10445,0.010498,0.009196,0.003092,0.005859,0.015137,0.010335,0.008138,0.022298,0.005371,0.010742,0.012695,0.015544,0.001546,0.004476,0.004395,0.006592,0.007894,0.012533,0.010254,0.010417,0.003988,0.009847,0.004150,0.003092,0.000000,0.008952,0.008138,0.017334,0.002116,0.014893,0.022624,0.006429,0.004313,0.007812,0.003011,0.011393,0.009847,0.003092,0.002930,0.013753,0.005208,0.003011,0.012288,0.016602,0.005697,0.002848,0.008464,0.006917,0.003581,0.004232,0.014567,0.004639,0.016195,0.011312,0.000000,0.003499,0.010498,0.008545,0.016520,0.007080,0.021240,0.007731,0.003988,0.003581,0.014811,0.001872,0.017008,0.022705,0.003825,0.003337,0.014567,0.005534,0.003581,0.000244,0.013753,0.000407,0.009766,0.004639,0.007975,0.003418,0.008219,0.005859,0.000000,0.010173,0.006917,0.009277,0.007324,0.004557,0.003255,0.009440,0.008545,0.004639,0.004313,0.010173,0.003174,0.000895,0.005290,0.002686,0.005941,0.009928,0.019531,0.015462,0.000000,0.009033,0.000000,0.003499,0.001546,0.008626,0.010579,0.002116,0.007568,0.006510,0.003255,0.010417,0.013835,0.007731,0.000651,0.010254,0.005290,0.016764,0.003662,0.016602,0.001383,0.007812,0.005290,0.012533,0.000081,0.008952
10446,0.010417,0.009521,0.003174,0.005859,0.016764,0.011149,0.008545,0.020589,0.005371,0.010254,0.011963,0.015137,0.002441,0.006022,0.004313,0.006429,0.007894,0.012614,0.011068,0.010091,0.004069,0.009847,0.004069,0.004313,0.000000,0.008870,0.007487,0.017253,0.002116,0.013346,0.023356,0.006999,0.004313,0.007324,0.003092,0.011475,0.010498,0.003011,0.003092,0.012370,0.004232,0.001953,0.013997,0.016846,0.005778,0.003255,0.008219,0.006755,0.002848,0.004150,0.014974,0.004964,0.013916,0.012614,0.000081,0.003255,0.010579,0.008382,0.017822,0.007731,0.020671,0.008219,0.003825,0.003743,0.014486,0.000977,0.017008,0.024414,0.004232,0.003418,0.014974,0.006104,0.003906,0.000244,0.013916,0.000407,0.010010,0.004639,0.007812,0.003418,0.008138,0.005941,0.000000,0.009684,0.006348,0.009033,0.007406,0.004395,0.002848,0.009115,0.008789,0.003337,0.004395,0.010579,0.003906,0.000651,0.005941,0.003174,0.005941,0.010335,0.019043,0.014079,0.000000,0.009928,0.000000,0.003418,0.001628,0.008789,0.008626,0.002116,0.007243,0.006266,0.003092,0.009521,0.013672,0.007975,0.000814,0.010579,0.004883,0.016520,0.003499,0.016927,0.001546,0.007812,0.005208,0.012451,0.000244,0.008870
10447,0.010335,0.009440,0.003011,0.006266,0.014648,0.010417,0.008545,0.019857,0.004395,0.010091,0.011556,0.013590,0.001790,0.005534,0.004395,0.008138,0.007812,0.012695,0.010254,0.009277,0.004232,0.009847,0.004395,0.002523,0.000000,0.008870,0.007650,0.017253,0.002197,0.012858,0.022380,0.006592,0.004232,0.007812,0.003092,0.011556,0.011149,0.002767,0.002930,0.012777,0.004313,0.001709,0.015462,0.016032,0.005697,0.002197,0.008382,0.006348,0.002767,0.004150,0.014893,0.005208,0.013916,0.013021,0.000326,0.003255,0.010742,0.008789,0.020101,0.009196,0.018229,0.008789,0.003988,0.003906,0.015706,0.001953,0.017008,0.023112,0.004557,0.003743,0.015706,0.006592,0.004313,0.000081,0.013835,0.000244,0.009928,0.004557,0.008301,0.003418,0.008219,0.005778,0.000000,0.009277,0.006022,0.008464,0.006917,0.004883,0.003092,0.009277,0.008708,0.002604,0.004313,0.010579,0.003662,0.001221,0.005452,0.003581,0.007406,0.011068,0.019043,0.015869,0.000000,0.009684,0.000000,0.003255,0.001628,0.008626,0.008952,0.002035,0.007161,0.005452,0.002767,0.009684,0.014242,0.007975,0.001058,0.010335,0.005208,0.017822,0.003662,0.016764,0.001709,0.007812,0.005208,0.012370,0.000732,0.008789
10448,0.010417,0.008870,0.003092,0.006185,0.015788,0.011149,0.010417,0.020426,0.003499,0.010661,0.010824,0.014323,0.002197,0.005208,0.004313,0.009196,0.008057,0.012451,0.009684,0.009196,0.005046,0.009847,0.003988,0.001383,0.000000,0.008952,0.007812,0.017253,0.002116,0.013672,0.022705,0.007080,0.004232,0.007975,0.003092,0.011556,0.010417,0.003011,0.002279,0.012288,0.003337,0.001546,0.015299,0.015625,0.005697,0.002279,0.009033,0.006673,0.002360,0.004232,0.014730,0.005046,0.013835,0.012288,0.000488,0.003255,0.010742,0.009115,0.018148,0.008952,0.014974,0.008301,0.003906,0.003581,0.015544,0.001953,0.017008,0.021566,0.004150,0.003337,0.014730,0.006755,0.004313,0.000000,0.013835,0.000326,0.009359,0.004557,0.008789,0.003337,0.008219,0.005778,0.000000,0.010254,0.005778,0.009359,0.007324,0.004557,0.004557,0.009359,0.008464,0.002767,0.004313,0.010417,0.003906,0.002035,0.005615,0.003418,0.007080,0.012044,0.019450,0.016846,0.000081,0.009521,0.000000,0.003337,0.001953,0.008708,0.009684,0.002116,0.007650,0.005452,0.002686,0.009196,0.014079,0.007731,0.000895,0.011312,0.005046,0.017904,0.003825,0.016846,0.001953,0.007812,0.005371,0.011882,0.000895,0.008870
10449,0.010417,0.008545,0.003011,0.006104,0.017171,0.010905,0.008464,0.020671,0.003825,0.009766,0.011230,0.013753,0.001790,0.006185,0.004313,0.008545,0.008219,0.012614,0.009440,0.009847,0.004232,0.009847,0.004069,0.001790,0.000000,0.008952,0.007812,0.017253,0.002116,0.013346,0.022380,0.007487,0.004313,0.006836,0.003255,0.011556,0.011393,0.003255,0.001790,0.010335,0.003255,0.001953,0.015299,0.015869,0.005615,0.001546,0.009277,0.006510,0.003499,0.004232,0.015218,0.004883,0.014567,0.011882,0.000488,0.003174,0.010742,0.008464,0.019124,0.008708,0.013102,0.008219,0.004069,0.003825,0.014567,0.001953,0.017008,0.021159,0.004476,0.003581,0.014974,0.006592,0.004476,0.000000,0.013997,0.000244,0.009603,0.004720,0.009033,0.003418,0.008219,0.005371,0.000081,0.010417,0.004883,0.009440,0.007975,0.004639,0.005534,0.009440,0.008301,0.004313,0.004313,0.010742,0.003255,0.001709,0.004801,0.002523,0.008138,0.011882,0.021077,0.017171,0.000081,0.009440,0.000163,0.003337,0.001790,0.009928,0.010091,0.002116,0.008138,0.005615,0.002686,0.008382,0.014323,0.007324,0.001221,0.012044,0.005127,0.017253,0.003906,0.016520,0.001953,0.007812,0.005290,0.011637,0.000814,0.008626
10450,0.010335,0.008789,0.003174,0.006022,0.018066,0.009521,0.007650,0.022054,0.002686,0.010335,0.011149,0.012939,0.002035,0.005859,0.004232,0.007812,0.008138,0.012614,0.008382,0.010010,0.004395,0.009847,0.003743,0.002360,0.000000,0.008952,0.006348,0.017253,0.002116,0.012695,0.021891,0.006917,0.004232,0.006917,0.003092,0.011556,0.013346,0.002523,0.002197,0.010661,0.003337,0.003011,0.014648,0.016357,0.006185,0.001383,0.009521,0.006592,0.003337,0.004150,0.014974,0.004883,0.013997,0.012939,0.000488,0.003174,0.010661,0.007731,0.019450,0.008219,0.013590,0.009033,0.003499,0.003662,0.015299,0.001709,0.017008,0.022461,0.004313,0.003337,0.015218,0.007487,0.004720,0.000163,0.013753,0.000244,0.010824,0.004720,0.008789,0.003418,0.008138,0.005615,0.000163,0.010498,0.005778,0.008626,0.008057,0.004720,0.006917,0.009359,0.008789,0.004069,0.004395,0.010742,0.003011,0.001709,0.005208,0.002767,0.007487,0.010986,0.020182,0.015706,0.000081,0.010091,0.000081,0.003011,0.001872,0.009766,0.009277,0.002116,0.007650,0.005697,0.002604,0.008301,0.014323,0.006917,0.001383,0.012858,0.005290,0.017415,0.004150,0.016764,0.001383,0.007812,0.005452,0.011475,0.001383,0.008789
10451,0.010417,0.009359,0.003011,0.006348,0.016439,0.008626,0.008464,0.021322,0.002360,0.011068,0.010498,0.013346,0.001546,0.005859,0.004313,0.008382,0.008464,0.012533,0.007894,0.010091,0.004313,0.009847,0.003906,0.002197,0.000000,0.008870,0.007487,0.017171,0.002116,0.012858,0.021159,0.006917,0.004150,0.006510,0.003255,0.011556,0.011963,0.002767,0.002360,0.010986,0.003092,0.002767,0.014404,0.015462,0.006185,0.000977,0.009603,0.006266,0.004476,0.004232,0.015544,0.004883,0.015462,0.012858,0.000163,0.003174,0.010661,0.008382,0.019938,0.010173,0.012533,0.009928,0.004069,0.003662,0.016439,0.001790,0.017008,0.022380,0.004395,0.003337,0.015788,0.007161,0.004557,0.000163,0.013835,0.000244,0.012451,0.004720,0.008870,0.003418,0.008219,0.005371,0.000000,0.010498,0.005046,0.009033,0.008464,0.004639,0.006592,0.009277,0.008870,0.003255,0.004476,0.010905,0.002930,0.001383,0.004801,0.002848,0.006673,0.010335,0.018799,0.017171,0.000244,0.010417,0.000081,0.002441,0.000895,0.009359,0.009603,0.002116,0.008301,0.005046,0.002523,0.007650,0.014893,0.007975,0.001221,0.013509,0.004964,0.017415,0.003906,0.015544,0.000651,0.007812,0.005534,0.011637,0.001709,0.008789
10452,0.010417,0.009684,0.003011,0.006755,0.016520,0.008219,0.009033,0.022054,0.002116,0.011149,0.010742,0.013346,0.001465,0.005371,0.004313,0.008464,0.008464,0.012614,0.008464,0.009684,0.004883,0.009847,0.003906,0.001709,0.000000,0.008870,0.007406,0.017253,0.002116,0.012288,0.022135,0.007812,0.004232,0.006592,0.003255,0.011393,0.011556,0.003418,0.002848,0.011393,0.003255,0.003906,0.014648,0.014648,0.006836,0.002279,0.009359,0.006266,0.002197,0.004232,0.015055,0.005127,0.016113,0.012451,0.000488,0.003092,0.010661,0.008057,0.019124,0.010091,0.011882,0.008870,0.004069,0.003743,0.015706,0.002686,0.017008,0.020915,0.004720,0.003418,0.015706,0.007812,0.004232,0.000244,0.013753,0.000244,0.011800,0.004720,0.008952,0.003499,0.008138,0.005452,0.000000,0.009277,0.006917,0.008464,0.009033,0.004801,0.007650,0.009359,0.008789,0.002930,0.004395,0.010986,0.002767,0.001383,0.004964,0.003174,0.005046,0.009928,0.016927,0.015869,0.000570,0.010579,0.000000,0.003337,0.001709,0.009277,0.009033,0.002116,0.008057,0.005534,0.002686,0.008138,0.013916,0.008301,0.001302,0.014893,0.004964,0.018392,0.004150,0.014404,0.000488,0.007812,0.005534,0.011800,0.001221,0.008870
10453,0.010335,0.010254,0.003255,0.006592,0.016520,0.009521,0.009033,0.022868,0.003092,0.011719,0.010498,0.012858,0.001302,0.005534,0.004313,0.007731,0.008708,0.012777,0.007731,0.010417,0.004801,0.009847,0.004476,0.001546,0.000000,0.008870,0.007080,0.017253,0.002116,0.011963,0.021240,0.006429,0.004150,0.006999,0.003174,0.011393,0.011800,0.003418,0.003174,0.010579,0.002848,0.004069,0.014160,0.013916,0.007324,0.001790,0.009440,0.006104,0.003743,0.004069,0.014486,0.004964,0.017904,0.011637,0.000814,0.003092,0.010579,0.008382,0.018229,0.009847,0.011800,0.009277,0.003743,0.003825,0.013916,0.002523,0.016846,0.020101,0.003988,0.003906,0.015055,0.006266,0.004476,0.000081,0.013753,0.000163,0.013428,0.004720,0.009440,0.003255,0.008138,0.005127,0.000000,0.010173,0.006510,0.008464,0.008545,0.004964,0.007568,0.009115,0.008870,0.004720,0.004476,0.010824,0.002848,0.001383,0.004476,0.002767,0.004395,0.010173,0.016357,0.016276,0.000488,0.010742,0.000081,0.003906,0.001709,0.009603,0.010498,0.002116,0.008057,0.006510,0.002930,0.009359,0.013346,0.007568,0.001953,0.014486,0.005534,0.018066,0.004964,0.012614,0.000570,0.007894,0.005534,0.011963,0.001221,0.008789
10454,0.010335,0.010579,0.003255,0.006755,0.017090,0.009033,0.008301,0.024577,0.003337,0.011393,0.010579,0.012126,0.001872,0.005127,0.004313,0.007731,0.008545,0.012695,0.007161,0.010661,0.004395,0.009847,0.004150,0.001872,0.000000,0.008870,0.006266,0.017253,0.002116,0.012533,0.022461,0.005941,0.004232,0.007812,0.003174,0.011475,0.011800,0.002930,0.002848,0.009766,0.003011,0.004476,0.014323,0.013021,0.007406,0.002848,0.008870,0.006104,0.002279,0.004069,0.014242,0.005371,0.017578,0.012777,0.000732,0.002930,0.010742,0.008545,0.018229,0.010335,0.012288,0.009603,0.003499,0.003906,0.013590,0.003418,0.016846,0.020752,0.004395,0.003825,0.016276,0.006022,0.004557,0.000000,0.013835,0.000163,0.013428,0.004720,0.009847,0.003337,0.008219,0.005941,0.000000,0.009277,0.005941,0.007975,0.008464,0.004801,0.008301,0.009196,0.009196,0.004639,0.004313,0.010986,0.002767,0.001302,0.004313,0.003174,0.004395,0.010335,0.016195,0.014974,0.000326,0.011312,0.000081,0.003581,0.001383,0.009847,0.009603,0.002197,0.008301,0.007324,0.002604,0.008626,0.012288,0.006673,0.001709,0.014893,0.005452,0.017741,0.005208,0.013753,0.000570,0.007894,0.005615,0.011475,0.000814,0.008626
10455,0.010498,0.010986,0.003174,0.007080,0.017090,0.009277,0.007975,0.024089,0.003418,0.011230,0.010661,0.012044,0.001790,0.005452,0.004232,0.007487,0.008382,0.012533,0.007487,0.010742,0.004883,0.009847,0.003906,0.002360,0.000000,0.008870,0.006836,0.017253,0.002116,0.013021,0.020752,0.005941,0.004150,0.007731,0.003174,0.011637,0.011882,0.002686,0.002523,0.010010,0.003581,0.004313,0.014486,0.012858,0.007731,0.001383,0.007731,0.006104,0.002360,0.004150,0.013753,0.005290,0.016520,0.012777,0.000895,0.003174,0.010742,0.008301,0.018636,0.010742,0.012370,0.010173,0.004069,0.003743,0.014974,0.002930,0.016927,0.021973,0.004395,0.003581,0.015951,0.005371,0.004232,0.000081,0.013753,0.000163,0.012614,0.004720,0.009603,0.003418,0.008138,0.006266,0.000000,0.008952,0.006348,0.008382,0.009277,0.004964,0.008382,0.009277,0.008545,0.003499,0.004639,0.010579,0.003337,0.001221,0.004313,0.003662,0.004883,0.009196,0.015869,0.015218,0.000488,0.011393,0.000000,0.003092,0.001383,0.009440,0.009603,0.002116,0.008789,0.006917,0.002686,0.007731,0.012695,0.007568,0.001709,0.015381,0.005208,0.017497,0.005452,0.014323,0.000895,0.007650,0.005534,0.011800,0.001058,0.008870
10456,0.010498,0.010661,0.003255,0.007161,0.017904,0.007568,0.008545,0.024089,0.003825,0.011149,0.010905,0.014567,0.002197,0.005290,0.004232,0.007894,0.008219,0.012370,0.008219,0.009847,0.004557,0.009847,0.003011,0.001709,0.000000,0.008789,0.006836,0.017253,0.002116,0.013590,0.020508,0.007324,0.004069,0.009766,0.003418,0.011556,0.009928,0.003255,0.002686,0.012288,0.004313,0.003499,0.014730,0.012288,0.007650,0.002116,0.007568,0.006429,0.001790,0.004069,0.012939,0.005208,0.015299,0.011556,0.000488,0.003337,0.010661,0.009277,0.019368,0.010173,0.012451,0.009521,0.003825,0.003906,0.013753,0.002197,0.016927,0.020508,0.004395,0.002930,0.016032,0.006185,0.004395,0.000326,0.013509,0.000326,0.011719,0.004557,0.009684,0.003418,0.008219,0.005941,0.000000,0.009277,0.006348,0.008789,0.009359,0.004639,0.008219,0.009359,0.008789,0.003743,0.004313,0.010173,0.002279,0.001221,0.003988,0.003825,0.005534,0.010010,0.017904,0.013916,0.000814,0.010417,0.000081,0.004232,0.001221,0.008870,0.009766,0.002197,0.008545,0.008057,0.002604,0.007650,0.012044,0.008464,0.001139,0.015137,0.005046,0.017660,0.005778,0.014648,0.000895,0.007568,0.005371,0.012044,0.000895,0.008789
