file_id,idx,datetime_utc,year,month,day,hour_utc,dom_cluster,dom_frac,rare_exposure,mean_residual,residual_frac,mean_total,mean_margin,near_frac
9540,9540,2020-07-13T00,2020,7,13,0,82,0.0239,0.1434,1924.49,0.3116,6175.76,0.2403,0.3131
9541,9541,2020-07-13T06,2020,7,13,6,82,0.0239,0.1450,1917.02,0.3120,6143.35,0.2434,0.3144
9542,9542,2020-07-13T12,2020,7,13,12,82,0.0247,0.1449,1920.13,0.3113,6168.21,0.2437,0.3141
9543,9543,2020-07-13T18,2020,7,13,18,88,0.0248,0.1449,1906.57,0.3114,6122.63,0.2452,0.3109
9544,9544,2020-07-14T00,2020,7,14,0,88,0.0245,0.1450,1913.77,0.3121,6132.28,0.2425,0.3099
9545,9545,2020-07-14T06,2020,7,14,6,82,0.0247,0.1449,1906.55,0.3124,6103.27,0.2443,0.3097
9546,9546,2020-07-14T12,2020,7,14,12,82,0.0247,0.1462,1913.63,0.3119,6134.45,0.2440,0.3101
9547,9547,2020-07-14T18,2020,7,14,18,82,0.0259,0.1475,1895.99,0.3112,6091.70,0.2491,0.3069
9548,9548,2020-07-15T00,2020,7,15,0,82,0.0270,0.1476,1900.76,0.3117,6097.06,0.2455,0.3113
9549,9549,2020-07-15T06,2020,7,15,6,82,0.0261,0.1478,1899.82,0.3123,6082.53,0.2452,0.3115
9550,9550,2020-07-15T12,2020,7,15,12,82,0.0264,0.1476,1906.65,0.3124,6103.81,0.2442,0.3129
9551,9551,2020-07-15T18,2020,7,15,18,82,0.0256,0.1477,1898.39,0.3133,6059.73,0.2471,0.3134
9552,9552,2020-07-16T00,2020,7,16,0,82,0.0264,0.1479,1912.79,0.3141,6090.32,0.2423,0.3220
9553,9553,2020-07-16T06,2020,7,16,6,82,0.0264,0.1472,1911.30,0.3147,6074.07,0.2445,0.3184
9554,9554,2020-07-16T12,2020,7,16,12,82,0.0257,0.1491,1916.00,0.3141,6099.90,0.2448,0.3167
9555,9555,2020-07-16T18,2020,7,16,18,82,0.0238,0.1483,1898.92,0.3135,6057.86,0.2477,0.3175
9556,9556,2020-07-17T00,2020,7,17,0,82,0.0260,0.1475,1901.68,0.3132,6072.54,0.2456,0.3203
9557,9557,2020-07-17T06,2020,7,17,6,82,0.0258,0.1488,1890.59,0.3123,6053.64,0.2491,0.3162
9558,9558,2020-07-17T12,2020,7,17,12,82,0.0260,0.1494,1896.53,0.3128,6062.30,0.2498,0.3167
9559,9559,2020-07-17T18,2020,7,17,18,82,0.0251,0.1507,1876.75,0.3114,6025.87,0.2553,0.3064
9560,9560,2020-07-18T00,2020,7,18,0,82,0.0250,0.1496,1889.03,0.3126,6043.59,0.2495,0.3127
9561,9561,2020-07-18T06,2020,7,18,6,82,0.0262,0.1498,1889.65,0.3128,6041.44,0.2502,0.3083
9562,9562,2020-07-18T12,2020,7,18,12,82,0.0275,0.1499,1901.84,0.3137,6063.45,0.2476,0.3197
9563,9563,2020-07-18T18,2020,7,18,18,88,0.0266,0.1485,1893.36,0.3134,6041.44,0.2505,0.3132
9564,9564,2020-07-19T00,2020,7,19,0,88,0.0274,0.1463,1899.21,0.3131,6066.43,0.2486,0.3216
9565,9565,2020-07-19T06,2020,7,19,6,88,0.0276,0.1481,1902.88,0.3141,6059.01,0.2480,0.3202
9566,9566,2020-07-19T12,2020,7,19,12,88,0.0267,0.1506,1915.18,0.3139,6101.95,0.2471,0.3278
9567,9567,2020-07-19T18,2020,7,19,18,88,0.0258,0.1496,1900.20,0.3126,6078.20,0.2496,0.3207
9568,9568,2020-07-20T00,2020,7,20,0,88,0.0255,0.1484,1904.58,0.3127,6090.93,0.2464,0.3240
9569,9569,2020-07-20T06,2020,7,20,6,82,0.0246,0.1484,1898.21,0.3125,6074.24,0.2465,0.3242
9570,9570,2020-07-20T12,2020,7,20,12,88,0.0248,0.1471,1904.86,0.3131,6083.33,0.2454,0.3268
9571,9571,2020-07-20T18,2020,7,20,18,88,0.0245,0.1486,1892.86,0.3129,6049.95,0.2473,0.3304
9572,9572,2020-07-21T00,2020,7,21,0,88,0.0241,0.1473,1896.73,0.3134,6051.18,0.2424,0.3296
9573,9573,2020-07-21T06,2020,7,21,6,88,0.0241,0.1456,1888.24,0.3125,6042.41,0.2440,0.3214
9574,9574,2020-07-21T12,2020,7,21,12,82,0.0247,0.1480,1900.65,0.3133,6067.16,0.2416,0.3264
9575,9575,2020-07-21T18,2020,7,21,18,82,0.0255,0.1476,1890.61,0.3129,6041.47,0.2449,0.3159
9576,9576,2020-07-22T00,2020,7,22,0,88,0.0243,0.1474,1899.79,0.3144,6043.38,0.2397,0.3251
9577,9577,2020-07-22T06,2020,7,22,6,88,0.0258,0.1447,1887.61,0.3133,6024.50,0.2419,0.3184
9578,9578,2020-07-22T12,2020,7,22,12,82,0.0254,0.1453,1894.95,0.3139,6037.66,0.2410,0.3241
9579,9579,2020-07-22T18,2020,7,22,18,73,0.0257,0.1479,1880.16,0.3130,6006.59,0.2425,0.3242
9580,9580,2020-07-23T00,2020,7,23,0,82,0.0252,0.1461,1883.22,0.3137,6003.31,0.2383,0.3258
9581,9581,2020-07-23T06,2020,7,23,6,73,0.0258,0.1473,1870.78,0.3132,5972.67,0.2406,0.3197
9582,9582,2020-07-23T12,2020,7,23,12,73,0.0264,0.1489,1880.05,0.3127,6011.99,0.2416,0.3206
9583,9583,2020-07-23T18,2020,7,23,18,73,0.0259,0.1493,1873.49,0.3123,5998.55,0.2451,0.3107
9584,9584,2020-07-24T00,2020,7,24,0,73,0.0238,0.1488,1886.52,0.3130,6027.95,0.2388,0.3211
9585,9585,2020-07-24T06,2020,7,24,6,82,0.0240,0.1487,1879.32,0.3128,6007.54,0.2391,0.3236
9586,9586,2020-07-24T12,2020,7,24,12,82,0.0248,0.1493,1891.96,0.3131,6043.61,0.2398,0.3214
9587,9587,2020-07-24T18,2020,7,24,18,34,0.0243,0.1503,1882.02,0.3122,6028.69,0.2431,0.3168
9588,9588,2020-07-25T00,2020,7,25,0,82,0.0247,0.1471,1891.65,0.3119,6065.34,0.2399,0.3191
9589,9589,2020-07-25T06,2020,7,25,6,73,0.0239,0.1500,1880.43,0.3110,6047.01,0.2417,0.3206
9590,9590,2020-07-25T12,2020,7,25,12,82,0.0242,0.1486,1901.82,0.3113,6109.54,0.2402,0.3186
9591,9591,2020-07-25T18,2020,7,25,18,73,0.0246,0.1482,1888.35,0.3100,6091.90,0.2434,0.3134
9592,9592,2020-07-26T00,2020,7,26,0,73,0.0239,0.1459,1901.46,0.3107,6120.82,0.2415,0.3114
9593,9593,2020-07-26T06,2020,7,26,6,73,0.0236,0.1465,1897.55,0.3111,6100.25,0.2405,0.3129
9594,9594,2020-07-26T12,2020,7,26,12,82,0.0241,0.1453,1912.56,0.3112,6145.28,0.2387,0.3255
9595,9595,2020-07-26T18,2020,7,26,18,82,0.0232,0.1475,1903.49,0.3114,6112.83,0.2414,0.3238
9596,9596,2020-07-27T00,2020,7,27,0,82,0.0234,0.1453,1911.80,0.3120,6128.41,0.2396,0.3191
9597,9597,2020-07-27T06,2020,7,27,6,82,0.0234,0.1463,1900.23,0.3107,6116.58,0.2437,0.3145
9598,9598,2020-07-27T12,2020,7,27,12,82,0.0240,0.1442,1907.40,0.3108,6137.58,0.2423,0.3228
9599,9599,2020-07-27T18,2020,7,27,18,82,0.0229,0.1456,1891.89,0.3107,6089.82,0.2484,0.3130
9600,9600,2020-07-28T00,2020,7,28,0,82,0.0235,0.1437,1898.86,0.3115,6096.32,0.2444,0.3128
9601,9601,2020-07-28T06,2020,7,28,6,82,0.0246,0.1436,1889.26,0.3107,6080.23,0.2449,0.3141
9602,9602,2020-07-28T12,2020,7,28,12,82,0.0245,0.1417,1896.19,0.3107,6103.89,0.2463,0.3122
9603,9603,2020-07-28T18,2020,7,28,18,34,0.0234,0.1425,1875.78,0.3098,6054.55,0.2527,0.3039
9604,9604,2020-07-29T00,2020,7,29,0,82,0.0245,0.1403,1883.09,0.3101,6071.87,0.2517,0.3075
9605,9605,2020-07-29T06,2020,7,29,6,82,0.0237,0.1436,1872.63,0.3096,6049.27,0.2549,0.2970
9606,9606,2020-07-29T12,2020,7,29,12,34,0.0229,0.1440,1886.09,0.3101,6082.83,0.2535,0.3036
9607,9607,2020-07-29T18,2020,7,29,18,34,0.0240,0.1431,1875.14,0.3095,6058.43,0.2571,0.2978
9608,9608,2020-07-30T00,2020,7,30,0,34,0.0224,0.1457,1891.12,0.3107,6086.76,0.2532,0.3059
9609,9609,2020-07-30T06,2020,7,30,6,34,0.0224,0.1469,1888.40,0.3109,6074.90,0.2548,0.2996
9610,9610,2020-07-30T12,2020,7,30,12,34,0.0234,0.1456,1910.89,0.3117,6131.30,0.2510,0.3087
9611,9611,2020-07-30T18,2020,7,30,18,34,0.0233,0.1466,1903.22,0.3114,6111.18,0.2527,0.3084
9612,9612,2020-07-31T00,2020,7,31,0,82,0.0238,0.1428,1922.64,0.3136,6131.37,0.2472,0.3162
9613,9613,2020-07-31T06,2020,7,31,6,34,0.0235,0.1449,1913.42,0.3133,6107.83,0.2478,0.3117
9614,9614,2020-07-31T12,2020,7,31,12,34,0.0239,0.1460,1921.69,0.3127,6144.86,0.2461,0.3196
9615,9615,2020-07-31T18,2020,7,31,18,34,0.0256,0.1449,1897.70,0.3107,6106.92,0.2505,0.3022
9616,9616,2020-08-01T00,2020,8,1,0,82,0.0243,0.1468,1907.95,0.3120,6114.39,0.2472,0.3140
9617,9617,2020-08-01T06,2020,8,1,6,82,0.0243,0.1493,1899.97,0.3111,6106.87,0.2464,0.3171
9618,9618,2020-08-01T12,2020,8,1,12,82,0.0243,0.1477,1910.63,0.3101,6161.34,0.2437,0.3215
9619,9619,2020-08-01T18,2020,8,1,18,34,0.0240,0.1481,1903.53,0.3099,6143.21,0.2467,0.3188
9620,9620,2020-08-02T00,2020,8,2,0,82,0.0244,0.1470,1914.56,0.3107,6162.05,0.2444,0.3242
9621,9621,2020-08-02T06,2020,8,2,6,82,0.0229,0.1497,1902.23,0.3098,6139.20,0.2466,0.3209
9622,9622,2020-08-02T12,2020,8,2,12,34,0.0238,0.1476,1904.63,0.3090,6163.62,0.2469,0.3191
9623,9623,2020-08-02T18,2020,8,2,18,82,0.0240,0.1476,1889.79,0.3080,6135.52,0.2508,0.3123
9624,9624,2020-08-03T00,2020,8,3,0,82,0.0260,0.1458,1895.73,0.3082,6150.72,0.2492,0.3156
9625,9625,2020-08-03T06,2020,8,3,6,82,0.0252,0.1448,1884.36,0.3071,6136.80,0.2529,0.3115
9626,9626,2020-08-03T12,2020,8,3,12,82,0.0259,0.1446,1890.40,0.3062,6174.10,0.2530,0.3106
9627,9627,2020-08-03T18,2020,8,3,18,82,0.0262,0.1445,1883.84,0.3062,6152.02,0.2559,0.3014
9628,9628,2020-08-04T00,2020,8,4,0,82,0.0268,0.1409,1892.95,0.3070,6164.99,0.2512,0.3083
9629,9629,2020-08-04T06,2020,8,4,6,82,0.0260,0.1436,1892.50,0.3079,6146.38,0.2502,0.3069
9630,9630,2020-08-04T12,2020,8,4,12,82,0.0279,0.1414,1894.89,0.3080,6152.12,0.2496,0.3175
9631,9631,2020-08-04T18,2020,8,4,18,82,0.0273,0.1410,1885.16,0.3085,6110.45,0.2519,0.3131
9632,9632,2020-08-05T00,2020,8,5,0,82,0.0277,0.1416,1891.66,0.3099,6104.85,0.2492,0.3133
9633,9633,2020-08-05T06,2020,8,5,6,82,0.0266,0.1403,1876.27,0.3098,6056.76,0.2499,0.3118
9634,9634,2020-08-05T12,2020,8,5,12,82,0.0279,0.1414,1879.81,0.3097,6069.26,0.2508,0.3144
9635,9635,2020-08-05T18,2020,8,5,18,82,0.0268,0.1434,1865.11,0.3091,6034.00,0.2546,0.3106
9636,9636,2020-08-06T00,2020,8,6,0,82,0.0273,0.1410,1875.13,0.3100,6048.78,0.2496,0.3114
9637,9637,2020-08-06T06,2020,8,6,6,82,0.0267,0.1426,1867.33,0.3096,6031.81,0.2514,0.3100
9638,9638,2020-08-06T12,2020,8,6,12,82,0.0258,0.1407,1883.59,0.3100,6075.87,0.2511,0.3203
9639,9639,2020-08-06T18,2020,8,6,18,82,0.0264,0.1411,1876.93,0.3108,6039.55,0.2511,0.3221
9640,9640,2020-08-07T00,2020,8,7,0,82,0.0269,0.1407,1882.31,0.3121,6031.68,0.2472,0.3234
9641,9641,2020-08-07T06,2020,8,7,6,82,0.0270,0.1433,1871.65,0.3113,6012.83,0.2486,0.3201
9642,9642,2020-08-07T12,2020,8,7,12,82,0.0273,0.1434,1884.02,0.3106,6066.33,0.2482,0.3105
9643,9643,2020-08-07T18,2020,8,7,18,82,0.0264,0.1452,1875.17,0.3092,6065.41,0.2541,0.3074
9644,9644,2020-08-08T00,2020,8,8,0,82,0.0264,0.1461,1878.93,0.3090,6080.10,0.2519,0.3126
9645,9645,2020-08-08T06,2020,8,8,6,82,0.0265,0.1476,1869.55,0.3081,6068.74,0.2539,0.3105
9646,9646,2020-08-08T12,2020,8,8,12,82,0.0272,0.1461,1880.41,0.3081,6103.32,0.2518,0.3110
9647,9647,2020-08-08T18,2020,8,8,18,82,0.0274,0.1456,1870.84,0.3065,6104.40,0.2569,0.2987
9648,9648,2020-08-09T00,2020,8,9,0,82,0.0272,0.1434,1881.77,0.3073,6123.48,0.2528,0.3091
9649,9649,2020-08-09T06,2020,8,9,6,82,0.0264,0.1497,1878.32,0.3074,6110.75,0.2534,0.3031
9650,9650,2020-08-09T12,2020,8,9,12,82,0.0268,0.1484,1895.41,0.3082,6149.26,0.2531,0.3058
9651,9651,2020-08-09T18,2020,8,9,18,82,0.0273,0.1471,1885.78,0.3077,6128.56,0.2544,0.3048
9652,9652,2020-08-10T00,2020,8,10,0,82,0.0275,0.1457,1894.95,0.3091,6129.90,0.2514,0.3039
9653,9653,2020-08-10T06,2020,8,10,6,82,0.0251,0.1474,1884.05,0.3086,6106.01,0.2529,0.2986
9654,9654,2020-08-10T12,2020,8,10,12,82,0.0253,0.1456,1894.85,0.3092,6129.07,0.2508,0.3030
9655,9655,2020-08-10T18,2020,8,10,18,82,0.0247,0.1455,1890.89,0.3099,6101.36,0.2510,0.3003
9656,9656,2020-08-11T00,2020,8,11,0,82,0.0256,0.1459,1899.31,0.3118,6091.79,0.2456,0.3136
9657,9657,2020-08-11T06,2020,8,11,6,82,0.0262,0.1476,1894.53,0.3127,6058.34,0.2459,0.3145
9658,9658,2020-08-11T12,2020,8,11,12,82,0.0274,0.1438,1898.97,0.3131,6064.92,0.2467,0.3127
9659,9659,2020-08-11T18,2020,8,11,18,82,0.0278,0.1449,1883.12,0.3122,6031.58,0.2497,0.3083
9660,9660,2020-08-12T00,2020,8,12,0,82,0.0270,0.1454,1890.13,0.3128,6042.30,0.2471,0.3111
9661,9661,2020-08-12T06,2020,8,12,6,82,0.0264,0.1471,1884.05,0.3130,6019.65,0.2483,0.3101
9662,9662,2020-08-12T12,2020,8,12,12,82,0.0263,0.1493,1899.71,0.3137,6056.63,0.2480,0.3102
9663,9663,2020-08-12T18,2020,8,12,18,82,0.0278,0.1467,1892.09,0.3134,6037.62,0.2510,0.3105
9664,9664,2020-08-13T00,2020,8,13,0,82,0.0270,0.1455,1896.54,0.3140,6040.58,0.2474,0.3123
9665,9665,2020-08-13T06,2020,8,13,6,82,0.0280,0.1469,1886.59,0.3137,6014.57,0.2486,0.3131
9666,9666,2020-08-13T12,2020,8,13,12,82,0.0271,0.1456,1894.02,0.3140,6031.78,0.2473,0.3180
9667,9667,2020-08-13T18,2020,8,13,18,82,0.0282,0.1488,1884.97,0.3134,6014.47,0.2495,0.3126
9668,9668,2020-08-14T00,2020,8,14,0,82,0.0275,0.1481,1894.73,0.3138,6038.17,0.2470,0.3219
9669,9669,2020-08-14T06,2020,8,14,6,82,0.0273,0.1479,1883.09,0.3123,6028.95,0.2508,0.3116
9670,9670,2020-08-14T12,2020,8,14,12,82,0.0275,0.1471,1894.87,0.3125,6063.55,0.2512,0.3063
9671,9671,2020-08-14T18,2020,8,14,18,82,0.0276,0.1488,1880.86,0.3105,6056.88,0.2551,0.3021
9672,9672,2020-08-15T00,2020,8,15,0,82,0.0274,0.1475,1895.22,0.3125,6065.14,0.2505,0.3113
9673,9673,2020-08-15T06,2020,8,15,6,82,0.0264,0.1487,1888.90,0.3121,6053.01,0.2517,0.3014
9674,9674,2020-08-15T12,2020,8,15,12,82,0.0277,0.1452,1907.20,0.3123,6107.65,0.2494,0.3053
9675,9675,2020-08-15T18,2020,8,15,18,82,0.0273,0.1466,1895.64,0.3107,6102.12,0.2520,0.3030
9676,9676,2020-08-16T00,2020,8,16,0,82,0.0276,0.1460,1906.69,0.3113,6125.07,0.2478,0.3055
9677,9677,2020-08-16T06,2020,8,16,6,82,0.0264,0.1453,1903.25,0.3111,6118.22,0.2474,0.3123
9678,9678,2020-08-16T12,2020,8,16,12,82,0.0257,0.1466,1920.60,0.3116,6164.24,0.2468,0.3105
9679,9679,2020-08-16T18,2020,8,16,18,82,0.0248,0.1462,1909.66,0.3103,6154.77,0.2494,0.3045
9680,9680,2020-08-17T00,2020,8,17,0,82,0.0256,0.1458,1930.90,0.3126,6175.98,0.2439,0.3168
9681,9681,2020-08-17T06,2020,8,17,6,82,0.0245,0.1476,1926.47,0.3124,6167.52,0.2439,0.3146
9682,9682,2020-08-17T12,2020,8,17,12,82,0.0251,0.1466,1939.93,0.3123,6212.63,0.2431,0.3165
9683,9683,2020-08-17T18,2020,8,17,18,82,0.0250,0.1448,1930.58,0.3110,6208.45,0.2447,0.3124
9684,9684,2020-08-18T00,2020,8,18,0,82,0.0256,0.1469,1941.33,0.3126,6210.72,0.2397,0.3169
9685,9685,2020-08-18T06,2020,8,18,6,82,0.0243,0.1476,1940.14,0.3134,6190.04,0.2386,0.3182
9686,9686,2020-08-18T12,2020,8,18,12,95,0.0241,0.1461,1943.10,0.3127,6213.70,0.2393,0.3225
9687,9687,2020-08-18T18,2020,8,18,18,126,0.0244,0.1456,1935.42,0.3122,6199.63,0.2405,0.3275
9688,9688,2020-08-19T00,2020,8,19,0,82,0.0249,0.1431,1947.24,0.3132,6218.10,0.2374,0.3219
9689,9689,2020-08-19T06,2020,8,19,6,82,0.0243,0.1450,1947.42,0.3134,6214.47,0.2379,0.3197
9690,9690,2020-08-19T12,2020,8,19,12,82,0.0251,0.1439,1950.19,0.3130,6230.50,0.2383,0.3225
9691,9691,2020-08-19T18,2020,8,19,18,95,0.0232,0.1444,1931.69,0.3123,6185.06,0.2418,0.3147
9692,9692,2020-08-20T00,2020,8,20,0,82,0.0249,0.1438,1934.51,0.3132,6176.64,0.2388,0.3264
9693,9693,2020-08-20T06,2020,8,20,6,82,0.0238,0.1446,1925.26,0.3125,6161.28,0.2399,0.3255
9694,9694,2020-08-20T12,2020,8,20,12,82,0.0236,0.1447,1933.11,0.3123,6189.14,0.2412,0.3268
9695,9695,2020-08-20T18,2020,8,20,18,95,0.0229,0.1469,1924.28,0.3124,6158.88,0.2448,0.3219
9696,9696,2020-08-21T00,2020,8,21,0,82,0.0227,0.1455,1933.44,0.3144,6148.80,0.2440,0.3215
9697,9697,2020-08-21T06,2020,8,21,6,82,0.0221,0.1503,1929.83,0.3154,6119.49,0.2454,0.3246
9698,9698,2020-08-21T12,2020,8,21,12,82,0.0229,0.1496,1935.15,0.3153,6136.85,0.2477,0.3184
9699,9699,2020-08-21T18,2020,8,21,18,82,0.0228,0.1498,1918.29,0.3151,6088.67,0.2504,0.3208
9700,9700,2020-08-22T00,2020,8,22,0,73,0.0235,0.1496,1925.92,0.3161,6093.69,0.2470,0.3222
9701,9701,2020-08-22T06,2020,8,22,6,82,0.0227,0.1517,1922.43,0.3162,6080.66,0.2478,0.3228
9702,9702,2020-08-22T12,2020,8,22,12,82,0.0230,0.1501,1921.99,0.3151,6100.27,0.2494,0.3270
9703,9703,2020-08-22T18,2020,8,22,18,82,0.0226,0.1498,1906.39,0.3142,6067.76,0.2504,0.3192
9704,9704,2020-08-23T00,2020,8,23,0,82,0.0230,0.1499,1909.92,0.3150,6063.51,0.2465,0.3242
9705,9705,2020-08-23T06,2020,8,23,6,73,0.0221,0.1505,1903.04,0.3142,6057.05,0.2459,0.3236
9706,9706,2020-08-23T12,2020,8,23,12,82,0.0227,0.1489,1908.09,0.3139,6077.91,0.2455,0.3253
9707,9707,2020-08-23T18,2020,8,23,18,82,0.0238,0.1488,1892.74,0.3127,6052.02,0.2483,0.3193
9708,9708,2020-08-24T00,2020,8,24,0,82,0.0247,0.1475,1898.54,0.3134,6058.17,0.2435,0.3178
9709,9709,2020-08-24T06,2020,8,24,6,82,0.0224,0.1493,1893.33,0.3131,6047.09,0.2447,0.3145
9710,9710,2020-08-24T12,2020,8,24,12,82,0.0248,0.1472,1902.71,0.3133,6073.03,0.2454,0.3185
9711,9711,2020-08-24T18,2020,8,24,18,82,0.0233,0.1483,1892.60,0.3136,6035.71,0.2478,0.3185
9712,9712,2020-08-25T00,2020,8,25,0,82,0.0249,0.1461,1899.98,0.3149,6033.93,0.2445,0.3175
9713,9713,2020-08-25T06,2020,8,25,6,82,0.0224,0.1503,1893.49,0.3152,6008.03,0.2450,0.3211
9714,9714,2020-08-25T12,2020,8,25,12,82,0.0244,0.1477,1905.89,0.3153,6045.24,0.2456,0.3200
9715,9715,2020-08-25T18,2020,8,25,18,82,0.0238,0.1482,1895.99,0.3150,6019.53,0.2492,0.3132
9716,9716,2020-08-26T00,2020,8,26,0,82,0.0247,0.1489,1896.56,0.3146,6027.65,0.2440,0.3223
9717,9717,2020-08-26T06,2020,8,26,6,82,0.0238,0.1506,1894.42,0.3141,6032.04,0.2450,0.3197
9718,9718,2020-08-26T12,2020,8,26,12,82,0.0253,0.1504,1905.44,0.3135,6077.83,0.2470,0.3262
9719,9719,2020-08-26T18,2020,8,26,18,82,0.0234,0.1531,1901.01,0.3138,6058.78,0.2497,0.3188
9720,9720,2020-08-27T00,2020,8,27,0,82,0.0249,0.1520,1905.92,0.3140,6068.99,0.2456,0.3311
9721,9721,2020-08-27T06,2020,8,27,6,82,0.0238,0.1525,1892.93,0.3129,6050.00,0.2491,0.3197
9722,9722,2020-08-27T12,2020,8,27,12,82,0.0247,0.1487,1898.90,0.3122,6082.98,0.2528,0.3171
9723,9723,2020-08-27T18,2020,8,27,18,82,0.0243,0.1506,1891.03,0.3117,6067.01,0.2550,0.3022
9724,9724,2020-08-28T00,2020,8,28,0,82,0.0259,0.1485,1897.83,0.3120,6082.86,0.2492,0.3115
9725,9725,2020-08-28T06,2020,8,28,6,82,0.0247,0.1484,1891.95,0.3117,6069.69,0.2505,0.3145
9726,9726,2020-08-28T12,2020,8,28,12,82,0.0242,0.1489,1890.52,0.3105,6088.49,0.2524,0.3115
9727,9727,2020-08-28T18,2020,8,28,18,82,0.0245,0.1493,1882.21,0.3103,6066.21,0.2520,0.3065
9728,9728,2020-08-29T00,2020,8,29,0,82,0.0248,0.1492,1893.72,0.3110,6089.41,0.2471,0.3092
9729,9729,2020-08-29T06,2020,8,29,6,82,0.0243,0.1489,1889.42,0.3105,6085.35,0.2477,0.3090
9730,9730,2020-08-29T12,2020,8,29,12,82,0.0257,0.1487,1899.57,0.3100,6127.94,0.2479,0.3166
9731,9731,2020-08-29T18,2020,8,29,18,82,0.0253,0.1494,1891.92,0.3089,6124.05,0.2493,0.3097
9732,9732,2020-08-30T00,2020,8,30,0,82,0.0267,0.1477,1904.10,0.3094,6153.26,0.2434,0.3171
9733,9733,2020-08-30T06,2020,8,30,6,82,0.0250,0.1482,1904.19,0.3093,6157.23,0.2447,0.3156
9734,9734,2020-08-30T12,2020,8,30,12,82,0.0231,0.1485,1912.81,0.3087,6196.79,0.2461,0.3172
9735,9735,2020-08-30T18,2020,8,30,18,82,0.0221,0.1485,1912.67,0.3097,6176.64,0.2449,0.3203
9736,9736,2020-08-31T00,2020,8,31,0,73,0.0229,0.1447,1920.50,0.3103,6189.18,0.2421,0.3241
9737,9737,2020-08-31T06,2020,8,31,6,73,0.0233,0.1498,1917.60,0.3104,6178.16,0.2449,0.3180
9738,9738,2020-08-31T12,2020,8,31,12,73,0.0243,0.1479,1927.92,0.3099,6220.50,0.2471,0.3120
9739,9739,2020-08-31T18,2020,8,31,18,73,0.0250,0.1462,1926.65,0.3108,6199.37,0.2453,0.3132
9740,9740,2020-09-01T00,2020,9,1,0,73,0.0246,0.1439,1937.51,0.3116,6217.07,0.2393,0.3199
9741,9741,2020-09-01T06,2020,9,1,6,73,0.0231,0.1459,1932.17,0.3122,6189.77,0.2380,0.3239
9742,9742,2020-09-01T12,2020,9,1,12,82,0.0247,0.1483,1936.22,0.3122,6202.24,0.2396,0.3194
9743,9743,2020-09-01T18,2020,9,1,18,82,0.0247,0.1496,1926.22,0.3127,6160.20,0.2426,0.3187
9744,9744,2020-09-02T00,2020,9,2,0,82,0.0260,0.1486,1934.42,0.3141,6158.49,0.2377,0.3243
9745,9745,2020-09-02T06,2020,9,2,6,82,0.0264,0.1486,1927.42,0.3142,6135.04,0.2395,0.3224
9746,9746,2020-09-02T12,2020,9,2,12,82,0.0274,0.1471,1941.49,0.3154,6154.86,0.2376,0.3311
9747,9747,2020-09-02T18,2020,9,2,18,82,0.0273,0.1478,1926.31,0.3152,6111.39,0.2402,0.3317
9748,9748,2020-09-03T00,2020,9,3,0,82,0.0272,0.1481,1919.54,0.3143,6107.03,0.2401,0.3311
9749,9749,2020-09-03T06,2020,9,3,6,82,0.0271,0.1495,1912.61,0.3141,6089.25,0.2434,0.3264
9750,9750,2020-09-03T12,2020,9,3,12,82,0.0266,0.1493,1922.42,0.3143,6115.77,0.2431,0.3303
9751,9751,2020-09-03T18,2020,9,3,18,82,0.0264,0.1496,1914.45,0.3149,6079.16,0.2449,0.3285
9752,9752,2020-09-04T00,2020,9,4,0,82,0.0260,0.1494,1905.43,0.3142,6064.31,0.2433,0.3319
9753,9753,2020-09-04T06,2020,9,4,6,82,0.0270,0.1500,1895.32,0.3140,6035.50,0.2471,0.3249
9754,9754,2020-09-04T12,2020,9,4,12,82,0.0260,0.1493,1902.46,0.3142,6055.15,0.2469,0.3204
9755,9755,2020-09-04T18,2020,9,4,18,82,0.0250,0.1488,1892.57,0.3139,6028.34,0.2504,0.3214
9756,9756,2020-09-05T00,2020,9,5,0,82,0.0247,0.1453,1889.74,0.3130,6038.37,0.2489,0.3183
9757,9757,2020-09-05T06,2020,9,5,6,73,0.0243,0.1475,1877.19,0.3121,6014.32,0.2520,0.3163
9758,9758,2020-09-05T12,2020,9,5,12,82,0.0254,0.1444,1878.56,0.3108,6043.82,0.2537,0.3147
9759,9759,2020-09-05T18,2020,9,5,18,82,0.0247,0.1462,1873.80,0.3109,6026.58,0.2547,0.3197
9760,9760,2020-09-06T00,2020,9,6,0,82,0.0253,0.1453,1880.86,0.3119,6031.20,0.2505,0.3171
9761,9761,2020-09-06T06,2020,9,6,6,82,0.0237,0.1471,1872.60,0.3121,5999.11,0.2506,0.3251
9762,9762,2020-09-06T12,2020,9,6,12,82,0.0246,0.1448,1876.93,0.3116,6023.92,0.2507,0.3253
9763,9763,2020-09-06T18,2020,9,6,18,82,0.0248,0.1468,1865.20,0.3112,5994.43,0.2540,0.3208
9764,9764,2020-09-07T00,2020,9,7,0,82,0.0243,0.1463,1872.23,0.3120,6000.45,0.2489,0.3269
9765,9765,2020-09-07T06,2020,9,7,6,82,0.0251,0.1456,1869.75,0.3124,5984.31,0.2488,0.3255
9766,9766,2020-09-07T12,2020,9,7,12,73,0.0264,0.1479,1878.13,0.3126,6008.35,0.2486,0.3310
9767,9767,2020-09-07T18,2020,9,7,18,73,0.0246,0.1496,1868.13,0.3123,5982.38,0.2530,0.3217
